content_id,subject,sentiment_value,sentiment_word
6mRUdJ7Y1erPAtS8,动力,-1,
6nb4X8DrhGIysL9R,动力,-1,
6nKVmXyjiAvMeYIf,动力,-1,
6nulXChYs8biaKg7,动力,-1,
6NVSl0ok8ma1uBCE,动力,-1,
6OdjnoPyKUQaDv31,动力,-1,
6omjpEvQXhJDKW3B,动力,-1,
6oPvUG1VLyzSKxOM,动力,-1,
6oPvUG1VLyzSKxOM,动力,-1,
6p1Gd4CbI5MALmxq,动力,-1,
6p8glZ2iewsInqK4,动力,-1,
6PhEJgRrDZWblIxp,动力,-1,
6PoKInQfBtbXRslJ,动力,-1,
6pu0SFqDrhfeTEUY,动力,-1,
6qH7cK0mvGY2DjRp,动力,-1,
6QKjbO4Dp3Pgxn7Z,动力,-1,
6R3epTcUXiAnVMBg,动力,-1,
6RcohtkEwFMg3Zx5,动力,-1,
6RsAS4XJv9zxehOm,动力,-1,
6RsAS4XJv9zxehOm,动力,-1,
6RsAS4XJv9zxehOm,动力,-1,
6ru4D9eIzQ1iPkxv,动力,-1,
6rwSbs8ZWikGuIg0,动力,-1,
6sCNZQ0854b9k2ep,动力,-1,
6SYfJ9q3CVh5EvIw,动力,-1,
6SYfJ9q3CVh5EvIw,动力,-1,
6Tl3EBqAXL0o7sSM,动力,-1,
6TLua3NxbHo5Rsj7,动力,-1,
6ubcBdQpT873Pyri,动力,-1,
6uOk5U3st7ezNhbE,动力,-1,
6uYPQjAedRH1wWCy,动力,-1,
6uzO9G1b7VyhpErx,动力,-1,
6V5S9TmChcoGRbYg,动力,-1,
6vaKfrw5bUSeOdDX,动力,-1,
6veUACrcbaDWgSPq,动力,-1,
6vnwrqt9EU048AJD,动力,-1,
6wAv17L0UaybuNfn,动力,-1,
6wxXOpZHJ9CNtdeT,动力,-1,
6x4Is30vB1laSHoN,动力,-1,
6XO30FYcSsUkqlJr,动力,-1,
6YBTaxQhCVGfXn7D,动力,-1,
6YELeWCjrt4JGVg1,动力,-1,
6yGYa4nW5zcSeARP,动力,-1,
6YOgDZisAcz4B8Kb,动力,-1,
6YOgDZisAcz4B8Kb,动力,-1,
6YOgDZisAcz4B8Kb,动力,-1,
6yzHFPa2VT09plQj,动力,-1,
6Zf9kPLzJDMnxaA1,动力,-1,
6Zw3Q5dDmTPYzrp0,动力,-1,
70s9f5wBXxQyvIeJ,动力,-1,
71MPHXbFQ8E6LjSv,动力,-1,
72KDtdz3jT0vJHY9,动力,-1,
72XjGlFSt8QbsKHp,动力,-1,
734Ltgdz1vQw8amW,动力,-1,
73gPHr2Tn84CEmLN,动力,-1,
73gPHr2Tn84CEmLN,动力,-1,
74aTedNSr0pBPAfV,动力,-1,
74gkpaVmG8F5UCoy,动力,-1,
754wfNV8LAd91gZr,动力,-1,
75N31EO0cSJIpv6L,动力,-1,
78vjfAny6s9aIKmO,动力,-1,
7A2ze9YabMCc5svr,动力,-1,
7ADnOoqHVgKSbLuR,动力,-1,
7ASkpKD4NdTw9z2l,动力,-1,
7aYzEnJF4owb0cQv,动力,-1,
7b0pJw65YcICoUzZ,动力,-1,
7b0pJw65YcICoUzZ,动力,-1,
7b0pJw65YcICoUzZ,动力,-1,
7BUixTPygNuvq1SL,动力,-1,
7BxeU5u64EpW3TgA,动力,-1,
7bzSDjtBfsHpvUqC,动力,-1,
7CHjv8VgkXozbhEa,动力,-1,
7cxHaM23opgfe9tS,动力,-1,
7DNxiEntg3hdSMZI,动力,-1,
7DpFxjkYZeocMwPv,动力,-1,
7duqegOxLs2Vo8XW,动力,-1,
7eBVd6aL9TUlHn3r,动力,-1,
7el5K1ChiVGLaDyJ,动力,-1,
7eRYjaVJUQm2Co5c,动力,-1,
7fe5siYPBWZADda8,动力,-1,
7FzGhLUQufMglaAn,动力,-1,
7g0lnb5XkOczRqhL,动力,-1,
7Gb4jFNMRYgvLlDu,动力,-1,
7h4BHPfO9SqWiTJC,动力,-1,
7hHUfbrVKp1aAFmN,动力,-1,
7HjuWDZzSykeEOIQ,动力,-1,
7ibw6ovrBzEZJtqY,动力,-1,
7ibw6ovrBzEZJtqY,动力,-1,
7ie4ysZjXJ5VUDuM,动力,-1,
7ie4ysZjXJ5VUDuM,动力,-1,
7ie4ysZjXJ5VUDuM,动力,-1,
7ieCQ419O6jBvbWk,动力,-1,
7iOoGH0xEcQmzWpu,动力,-1,
7isgQaGO9ACURy0v,动力,-1,
7ivMHN4DnQCTzWPa,动力,-1,
7ivMHN4DnQCTzWPa,动力,-1,
7IY2rsRyBgqKvGFj,动力,-1,
7j6YBc0fyusDI8KU,动力,-1,
7k1AMGwgSZlend4F,动力,-1,
7KRGZL60qn39dMXN,动力,-1,
7ksdqJ4XuQnZYzpw,动力,-1,
7ljw0AnmIsEYyx6b,动力,-1,
7lTBOqwXjayP1nbx,动力,-1,
7Mf6dVa1GPHNWSkY,动力,-1,
7mGsIBJAHFZ0tCz4,动力,-1,
7ml4zunqjcpGf89O,动力,-1,
7MN31h526WYAoHwL,动力,-1,
7MtT8ZihRLFqO1bw,动力,-1,
7n31fAPQvzuZDE9q,动力,-1,
7NgolmePcr6dMba1,动力,-1,
7Nj3ascquWGhQloI,动力,-1,
7NYmWyinUKMzOHXd,动力,-1,
7O68qx04WIfF5aMG,动力,-1,
7OBdlZ6YKp95SVGH,动力,-1,
7oSxlzEO6Bfm5JpK,动力,-1,
7ouqVNPLel9Bn0rE,动力,-1,
7PAtzCKiTD8gGRwl,动力,-1,
7pDJV8ab4NjH3r5e,动力,-1,
7PmnvLBwJSoUxf0G,动力,-1,
7prF9LJoixSgPQvM,动力,-1,
7PYVKRsj3Ftm0Wop,动力,-1,
7QOtG1MD6z0skcNb,动力,-1,
7qS9X3ImHAuxsOnt,动力,-1,
7QXjGzmfOKFBYyx2,动力,-1,
7rKdXpSsmgLEV8cz,动力,-1,
7RN83mKkVYUHsT5l,动力,-1,
7RUAwkm5WprK6aCF,动力,-1,
7RWHqS9pfuaFsxM3,动力,-1,
7TASDtr86XozshHe,动力,-1,
7ThPfsVc01HAR2O5,动力,-1,
7Trbp0cZ4wfnJdxj,动力,-1,
7U9GMh8rypb4zvsO,动力,-1,
7UPozri6j3wVaBvT,动力,-1,
7vEhqRNMyJf4bk2S,动力,-1,
7vlHt6GnPFKQCUVI,动力,-1,
7vM2TIJH9Qbe5qcN,动力,-1,
7W4hb5ep8twNRC2G,动力,-1,
7x3db9OarzVUls1e,动力,-1,
7xaqJjg83KkSde6Z,动力,-1,
7Xd6ODlQtM4Ca25b,动力,-1,
7XMHcBdeo0nKRNrE,动力,-1,
7xyRmbVrGSlq3dFJ,动力,-1,
7yPmdkYWTXu3Eslo,动力,-1,
80aAz2fmjUC9b6nq,动力,-1,
80fp1ROaDlSwyNo9,动力,-1,
81dLUqX7xVb0AzuF,动力,-1,
81GkUdBvOXgxVuAe,动力,-1,
81nabSMsgr0TlRhd,动力,-1,
875xyDbzPHFleEBQ,动力,-1,
87qamroLVRjO2T5B,动力,-1,
890ioAWTtGXQNYnd,动力,-1,
89qMnpmQG2ObUKJ3,动力,-1,
8A5UImpJleMO3Nc1,动力,-1,
8aHzJcfI4ovAVRXC,动力,-1,
8bLMUwBVAYXI2qrs,动力,-1,
8CAMHLk6DfzaGZJ1,动力,-1,
8cMwzsxkL4XtuDG1,动力,-1,
8CZDFqhGmY3HwVz0,动力,-1,
8DQeZ6By7sYA3nho,动力,-1,
8DYkvAUhmzOnTZLR,动力,-1,
8E6B9V4pZ5jtXInA,动力,-1,
8E6C7lFsmHp3gZ54,动力,-1,
8EP1GuYimLchgF9X,动力,-1,
8FBxruph6GOlsKgS,动力,-1,
8fJsHPgivdoEQGu4,动力,-1,
8fJsHPgivdoEQGu4,动力,-1,
8fJTX3LZMqErjg2Y,动力,-1,
8fNCjoqTbQrnLURM,动力,-1,
8fNCjoqTbQrnLURM,动力,-1,
8g9n4vVqZQ6JSP5x,动力,-1,
8GadRbIzViTqyx4F,动力,-1,
8gpBxQOPj2YEW7CH,动力,-1,
8gpBxQOPj2YEW7CH,动力,-1,
8gpBxQOPj2YEW7CH,动力,-1,
8gUCf3TWkXZF5VJo,动力,-1,
8Hdtp2WE6nMf93YP,动力,-1,
8hqoDKFSvb5n6UiA,动力,-1,
8HV3WIDK2JUZSbFC,动力,-1,
8ibXMSeau3o2hz7R,动力,-1,
8iHATC6nhueJU3ZM,动力,-1,
8ijAZKYdwx5BXeEz,动力,-1,
8iJGTRVEqeC06hfc,动力,-1,
8jCcfemUlPaQFx67,动力,-1,
8jgDfxBpO45FWl1m,动力,-1,
8jryCM0WmRKauEIg,动力,-1,
8kA7dE45VX1BowaQ,动力,-1,
8l0iSequsjOJwgtm,动力,-1,
8L5DvkaSKl0VFjmf,动力,-1,
8Lg4uaXWwNHTnUhb,动力,-1,
8lkbyH2OiTmPXCDM,动力,-1,
8lrYXUQIg1cFxjd7,动力,-1,
8mMDuKqF9B6w4Raj,动力,-1,
8mYAsyPTbdnLtoEG,动力,-1,
8NHo9CSImt1Zwlsd,动力,-1,
8NnaMkJhHyALDcPZ,动力,-1,
8NX1aUQcJb7w4nHf,动力,-1,
8oeBjF7TwlPyLvcY,动力,-1,
8OQC6rfwd4vFhgic,动力,-1,
8OqFWcVranRekdAD,动力,-1,
8P6E32xNmKAebnOs,动力,-1,
8pJX65eRkD7rd9cW,动力,-1,
8pW4HISGwLM1EcFy,动力,-1,
8qg3OP1AtB5Evz9a,动力,-1,
8qoTwRhB57YlDpVu,动力,-1,
8qwipbhUyCcX3xDW,动力,-1,
8RjOhpYsDuILAXle,动力,-1,
8RjxP2OmA6FzaNfv,动力,-1,
8scRIKy1CEgZ9SFe,动力,-1,
8SjFg2purME4Jx0A,动力,-1,
8SLQhgEHsDZiY0G3,动力,-1,
8T2Z9F6LexqXrIdQ,动力,-1,
8T4wfUGLgxm20WZp,动力,-1,
8TeIZtDOywkz1qP0,动力,-1,
8tU9biECpJdRGhaL,动力,-1,
8tU9biECpJdRGhaL,动力,-1,
8tWqrNif2d1vn3yc,动力,-1,
8u4mDycCFj1nAt6Q,动力,-1,
8u4UiNZVTf6b5OKz,动力,-1,
8UEexcWDo02q1BnA,动力,-1,
8UlBWwps0KrtJRuG,动力,-1,
8uVTNOiMv4lp3Qm1,动力,-1,
8WJ4z1h5xIesLVHw,动力,-1,
8WwseiFnbhGgxEKu,动力,-1,
8X3dQUtViDNokluW,动力,-1,
8X5uzN0jGDBSkPEY,动力,-1,
8XMirjCWZL9bSEKJ,动力,-1,
8xS1MJibF3Nm5gdQ,动力,-1,
8xS1MJibF3Nm5gdQ,动力,-1,
8XTxs5km0RqZVDcf,动力,-1,
8Y35jtbpHAeThg70,动力,-1,
8ymfBCIaVgSRGj2W,动力,-1,
8ymTzNKfk2ebwopr,动力,-1,
8YQySimZcgrItXhe,动力,-1,
91Jqs0gUj6cG5h3V,动力,-1,
92br5tQejaEywGWP,动力,-1,
92br5tQejaEywGWP,动力,-1,
92GLtM6NPu0CQlbq,动力,-1,
93pxjCQnsPHiXTml,动力,-1,
93sWiKgY4UC8jDSk,动力,-1,
94epsj1buvW2lBIf,动力,-1,
95yan1o6CpQ2A0Ew,动力,-1,
96lEufPqmH10BpoO,动力,-1,
97CRaDVOWcBNPKsg,动力,-1,
97e6uwWsX1njF4yc,动力,-1,
97fvXxIlWCbBYULt,动力,-1,
98suVJvpCF3GQq2M,动力,-1,
9B56oZVyrUks32aI,动力,-1,
9BFHXUj4RpgNcY3r,动力,-1,
9BFHXUj4RpgNcY3r,动力,-1,
9bgvw63m8curazxY,动力,-1,
9bjkmsRP2ZAeE461,动力,-1,
9C7WgpBxYkOqjHtV,动力,-1,
9Cc6IPenXxTmLAa1,动力,-1,
9cdxXOjRv35CeQ12,动力,-1,
9CKRDoS2vYOFXmqU,动力,-1,
9d8lKywa3B0PfLM2,动力,-1,
9dEcZPq2Vb0rfupR,动力,-1,
9eqiWkfr8HNR0xPo,动力,-1,
9f1boRZ3OC74gtX0,动力,-1,
9f1boRZ3OC74gtX0,动力,-1,
9F5LEfqRIaBmOok6,动力,-1,
9F7LIHXq2uie5Gdm,动力,-1,
9firBmw7PNz0XQyE,动力,-1,
9firBmw7PNz0XQyE,动力,-1,
9fKnqgZ6vtlAGDiW,动力,-1,
9fqL8bdKWXJcThNu,动力,-1,
9FVrmxcqvdC4pnzf,动力,-1,
9G40DqJAjpHIwWrF,动力,-1,
9gO4pMXdBi6xD0lW,动力,-1,
9hBGibuUNvjL1Qng,动力,-1,
9HuONIVzD2hGFncl,动力,-1,
9hv6gmwl0XbRKArI,动力,-1,
9I4JHbgYtB1Uwa7q,动力,-1,
9IGP8J5XtxWnjBlo,动力,-1,
9JhY2IWRF85DPL6M,动力,-1,
9Jt0O5d3s6wz1lkf,动力,-1,
9KQ7RiT8vdOeroHb,动力,-1,
9KuQ8xDJNanEl3Zq,动力,-1,
9KuQ8xDJNanEl3Zq,动力,-1,
9la5nqjubdtUKhIE,动力,-1,
9ldhWyQnDV3Bpr4J,动力,-1,
9Lkxm8NewpuUVG2T,动力,-1,
9LUOpIQHgYDm8FJw,动力,-1,
9mFMyXiC8P7jslwn,动力,-1,
9mkUBnW8Li7Fpxle,动力,-1,
9mNiTQ81e5Yu3k24,动力,-1,
9MZEmklAn4bBRHwc,动力,-1,
9nJS1wzUjr3ICBaF,动力,-1,
9nsDKeTcdvrWqGYt,动力,-1,
9nVIu6DzwNXfR7Jd,动力,-1,
9OS84ZmRFWL6nu17,动力,-1,
9OS84ZmRFWL6nu17,动力,-1,
9P1sLyVXxAMhUjnT,动力,-1,
9qJEXcilonutVTaN,动力,-1,
9QystYWmPanjVhzd,动力,-1,
9QystYWmPanjVhzd,动力,-1,
9QystYWmPanjVhzd,动力,-1,
9QystYWmPanjVhzd,动力,-1,
9r53MUlctJesdIXo,动力,-1,
9SHwLQYjuI5dRtvN,动力,-1,
9SRXiIG1AJQMk6UO,动力,-1,
9SRXiIG1AJQMk6UO,动力,-1,
9sSN0xrbQTnqw3Vl,动力,-1,
9tH1uhs4Ui6xYfAX,动力,-1,
9trKxFco3S5iBeka,动力,-1,
9TWx532X4h7wjiDy,动力,-1,
9UCKZe36r5b4nwkL,动力,-1,
9uHaqdJs3tYkyGix,动力,-1,
9UMe8D7061vqo24H,动力,-1,
9UMe8D7061vqo24H,动力,-1,
9v7qXWnwuIgKDBER,动力,-1,
9vBKy7aEfcG4SJPO,动力,-1,
9VdKqTBZlAQbx1mj,动力,-1,
9vnib5NlZmXjGRsw,动力,-1,
9vnofIPHFJNGZw0d,动力,-1,
9Vvs1dTEx8MLwp53,动力,-1,
9VXJA7dyohHjPvKg,动力,-1,
9x4gvon6TfN0KtqY,动力,-1,
9xNK0seQjFhfELPJ,动力,-1,
9xZjno6RUq5ObgKu,动力,-1,
9y47pHYWnBKmqSjb,动力,-1,
9yHswJVzLYWBv7DF,动力,-1,
9yrUegdiBfSz5LPc,动力,-1,
9zuCX2YOxby0ZMlj,动力,-1,
A0undb17JUNszFrI,动力,-1,
a1qro05gV8PDZAHB,动力,-1,
a2bi9B70HzmnyWQU,动力,-1,
A2l9McPr6ITYBNsa,动力,-1,
A34yvHZGOCmtczpf,动力,-1,
a3eByoWgG1dpMjnZ,动力,-1,
A3fB0LW9sSgyZx8e,动力,-1,
A3shCv62UTeX7Vyu,动力,-1,
A4a6SwpiWnVBHjMh,动力,-1,
A4ovue5aBhPYKt71,动力,-1,
A4UsYFuNdmV72q5L,动力,-1,
A4vmUYQOlCB5p0Mf,动力,-1,
A4W5hnvPyTXpYO7F,动力,-1,
a52KoCrScpnW8xlR,动力,-1,
a52KoCrScpnW8xlR,动力,-1,
A54jc8EZufrVI09K,动力,-1,
A65PMLOYGVmWXUsJ,动力,-1,
A6k74eDxm5ngfK9a,动力,-1,
a7cPtF5J3OhLpr6n,动力,-1,
A7d1FveLVojr9pNH,动力,-1,
A7W8EznxMFmtNiqS,动力,-1,
a8fyu9LHw4XPpq0O,动力,-1,
a8i6MApenTx2L1jc,动力,-1,
A8Pf6dVFQKehiqBT,动力,-1,
a8ZDevQHbqX2JiSu,动力,-1,
A9KZib8pXfkQVgGW,动力,-1,
a9N8b0LISsiEl5Vr,动力,-1,
a9oel6HpCBZEvXkx,动力,-1,
Aa5S4Upq3WJLrftk,动力,-1,
Aa73jxLqprzgl5VT,动力,-1,
AaKoQirbezlwyNPR,动力,-1,
aAo43IhDTmPQFMbX,动力,-1,
AB4sGnS3vVEq8Dxb,动力,-1,
aB6ythMmUQL4TneC,动力,-1,
aB6ythMmUQL4TneC,动力,-1,
Abho532TRJEPnY1w,动力,-1,
Abho532TRJEPnY1w,动力,-1,
abiIsJ4UBQAp7N52,动力,-1,
aboiuf5SMAdlQ8Kg,动力,-1,
aBXyWQnEHfJ2YsTe,动力,-1,
AC9siSxTEzyKrlaZ,动力,-1,
acAXhdlWjGEvJq6i,动力,-1,
acGdBT1UHf9AKNn6,动力,-1,
ACMklLYr5U2zaO6J,动力,-1,
ACqLWMiF3ontsNT7,动力,-1,
AcT47a1YvjXbyodn,动力,-1,
acUZGuQkiPX71pEr,动力,-1,
acwgtYSBoLURr5s2,动力,-1,
ACzuk3oYFdBW1iRr,动力,-1,
ad8POzmxGwsijYtJ,动力,-1,
adAthwI8yu6UMZrY,动力,-1,
AdfU46ltONGMagK7,动力,-1,
AdicesC0Y81JQSt5,动力,-1,
AdTjwHJso1K6Xcpa,动力,-1,
aDVYRH7ef086mjsA,动力,-1,
Ae9Bg7IqKYFuxJaR,动力,-1,
aED2BdcbJrfQ6zTi,动力,-1,
AEJ4Rzqk8PL5bFfg,动力,-1,
AeJIBdW4lfhH7wmv,动力,-1,
aeqKsjLtMbHR8V6G,动力,-1,
aERCNQcw9WPjtSTb,动力,-1,
aExKDj9fJ3uMWRAh,动力,-1,
AEYbGMtnhrJ76sUd,动力,-1,
AF0Izd3Ecfgkujy9,动力,-1,
AF25ohRvSq8Vw60j,动力,-1,
AF25ohRvSq8Vw60j,动力,-1,
af6soreQCKZGg9HW,动力,-1,
af8n9cRIS4Vq0jmH,动力,-1,
AfmpaIvTNc5Jg41r,动力,-1,
AGjnT4Dd8bOokZz2,动力,-1,
AGjnT4Dd8bOokZz2,动力,-1,
aGPL4u6SgRl7IJ1x,动力,-1,
AGyw28NRhstmOaln,动力,-1,
AGyw28NRhstmOaln,动力,-1,
AGZ17XukVTIr5yOi,动力,-1,
AGzcpmenXQBVSoHO,动力,-1,
aGZolLsBfVYvHJq6,动力,-1,
Ah2SKQLEXMxm4T5k,动力,-1,
ahkRsKfcY68riq0O,动力,-1,
AHnhCswq643mtKvS,动力,-1,
AHrjUh6xkJ7dRcLW,动力,-1,
ahtlKQNRY563Is9f,动力,-1,
aHtQSMkbuWIo3ZKU,动力,-1,
aHU0O9YCLly8cPvR,动力,-1,
AHW7mhYxMGg20oPK,动力,-1,
AHW7mhYxMGg20oPK,动力,-1,
aHZ2Uq4rdfDV6ykS,动力,-1,
ahZxjX1Ge97fgcvF,动力,-1,
aI6hN1ovMDLJGBti,动力,-1,
AiCS8vIgmQE9lcLf,动力,-1,
aIfpNCgoin3FRM42,动力,-1,
aIfpNCgoin3FRM42,动力,-1,
aIKU6pSFbg0jElD4,动力,-1,
aISzW1LPCqkvRbZu,动力,-1,
aIWvRE1k8H4MrYAm,动力,-1,
ajkbZcriRmB6otJ9,动力,-1,
ajkbZcriRmB6otJ9,动力,-1,
ajkbZcriRmB6otJ9,动力,-1,
AJtD2ZwV3xIXnWSl,动力,-1,
aJVohYAuDlsUd7Kp,动力,-1,
aJzVQ3M62mtBki5l,动力,-1,
akAurTlP2oUxnzyv,动力,-1,
aKEvnRIi9sjpV5OF,动力,-1,
AkEZgmLw2DRC9B7P,动力,-1,
aKoINhXEle3QS6zy,动力,-1,
aKsPTUEyGkgZd5qL,动力,-1,
AlaPQBIHE0VoG84x,动力,-1,
AlF5rQZI2mgRdhGi,动力,-1,
AlFy7t9IK3diRgbS,动力,-1,
aLHDjl0i9G1oQgq7,动力,-1,
aLs9AwhZ85vgiRbx,动力,-1,
Am9nNViZ6qvKce7O,动力,-1,
AMDg8X4KiknTopE6,动力,-1,
aMFJAWuCiP3dQTOe,动力,-1,
aMFJAWuCiP3dQTOe,动力,-1,
AMgtfKZTB8YasGSW,动力,-1,
amI52NUMlDGfjZse,动力,-1,
amIEoWFrYfbsRyOq,动力,-1,
aMIEs3oQ1fdJAzNH,动力,-1,
Aml1h4xUJt5u6bQ9,动力,-1,
AMlzYOEDGNWr4tUI,动力,-1,
ANi8nO1mqCpRMsYX,动力,-1,
ANi8nO1mqCpRMsYX,动力,-1,
ANi8nO1mqCpRMsYX,动力,-1,
AnmySN6QX8OtKlD1,动力,-1,
ANmyZ03VeSDn2qM7,动力,-1,
ansHJQfY3d9RANEc,动力,-1,
anwceCgYr69vzxms,动力,-1,
AohYceIpjN7wJ2zg,动力,-1,
AoJOV9K5yRFmeUbf,动力,-1,
AoM2PnzBl9L7Ysc4,动力,-1,
aoRyKdTG7UXsD9WZ,动力,-1,
Ap3JXkSv1ePfiUby,动力,-1,
aPdhg3vHyNkFZ8qr,动力,-1,
aPdhg3vHyNkFZ8qr,动力,-1,
aPdhg3vHyNkFZ8qr,动力,-1,
aPdhg3vHyNkFZ8qr,动力,-1,
APDL7znyHlF5iYwM,动力,-1,
APIlmJbqGtz31Oyx,动力,-1,
APLVHnO9cmYhJ5ej,动力,-1,
AQTpn2yluKJmrNHh,动力,-1,
aqUdpHDzb3NFy0m9,动力,-1,
aQWkXSRFZTwoesEl,动力,-1,
aR76ShpmzdBZiFt9,动力,-1,
ARIng69ZHsY7DCN1,动力,-1,
ARIng69ZHsY7DCN1,动力,-1,
aRj9rhkzVqCFIN7E,动力,-1,
ARsTax5igJWtkdqC,动力,-1,
aRtS7QEJiMDG6Ocg,动力,-1,
ARZJ6GHOl9rgxjd7,动力,-1,
AsB7ojNxuFhLXyW9,动力,-1,
asdRAznx4POq3SMj,动力,-1,
AslQjGOZghvf8KC1,动力,-1,
AsQ0eoLvfbri5FEw,动力,-1,
Asu64fxX7ydmaWQ9,动力,-1,
aT8GxbfBhmIWpnOg,动力,-1,
athS4JK0ClzGrYb8,动力,-1,
atLdKR0lSyEH9sMg,动力,-1,
ATvJX4BxPD53KVEf,动力,-1,
atvMkpfeVu4Tlgrs,动力,-1,
atYuVC4do9Z3EQ2X,动力,-1,
AtzgXE2i7HC0mU41,动力,-1,
atzMAVxk9SmRh1N0,动力,-1,
aU5RcOCxXFNZ3tvJ,动力,-1,
aU5RcOCxXFNZ3tvJ,动力,-1,
aug7MONQUBGPJHoR,动力,-1,
auH2N6r5nbFAiIpd,动力,-1,
AuKxXwRz5QteBh9M,动力,-1,
AuN2ULg98fzqdjPT,动力,-1,
auqQBeNUmXZxV1jf,动力,-1,
auZAf4OGskg1oChD,动力,-1,
auzMfe3bDXEFZdS8,动力,-1,
av18RgOi9q3zLJZB,动力,-1,
aV6A5z8pJRkKIC9r,动力,-1,
aVPJYL360fxFSbUW,动力,-1,
Avuyps28QEtHM73w,动力,-1,
avVmnotfUrzwJMGT,动力,-1,
AWsymeHLSU1f38tT,动力,-1,
aWVobSZ95j2gydMQ,动力,-1,
axAbM1ywFV3cDK9R,动力,-1,
AXEGeoVOpmZTDnyj,动力,-1,
AxKZBQ4FHhuo0cEz,动力,-1,
axlj6DoWJp45dVtg,动力,-1,
axPES1MA7I8BlcvO,动力,-1,
axPES1MA7I8BlcvO,动力,-1,
aXwEknvx6DLWQqzU,动力,-1,
aXwEknvx6DLWQqzU,动力,-1,
axWvmD32hZBEgkOn,动力,-1,
axWvmD32hZBEgkOn,动力,-1,
AxXtv6CNauVQ2EYS,动力,-1,
axy6l7obtLsEBXNJ,动力,-1,
AxyKVntNhcWrzRDo,动力,-1,
ay6bwYNud4KBVJXg,动力,-1,
aYDlrGfMoU5s9Wnd,动力,-1,
AYI8t95ykOVvom7P,动力,-1,
ayLZMdpuOilGv6qF,动力,-1,
AYWj2FnmyB9pD3P7,动力,-1,
az2weAL6kCjmvVru,动力,-1,
az2weAL6kCjmvVru,动力,-1,
aZ4Hc8vhyQVO5fg3,动力,-1,
aZ4Hc8vhyQVO5fg3,动力,-1,
AZ8ve7PXjc5UJBzy,动力,-1,
aZQCbsDX0PNM1fd9,动力,-1,
AzyW4NBUETH7vbgP,动力,-1,
AzyW4NBUETH7vbgP,动力,-1,
b0oFnUW2HcrBGIPT,动力,-1,
B1jauJgOHoQLhUiK,动力,-1,
b1UBLNhDWS7mQgJx,动力,-1,
b2NSpzV4tH0qkZFg,动力,-1,
b4AXUmFtI69dREae,动力,-1,
b4d3mGieVcYhxjLZ,动力,-1,
b4NznFOpWsxDGu7S,动力,-1,
B4xdCgYTVyvurDUj,动力,-1,
b5aExqZsgelO2fvp,动力,-1,
b6cJQN59OVFT2SK1,动力,-1,
B6ifRyHV3kmUbC1r,动力,-1,
b6KteS4iBquJc0FW,动力,-1,
b6yjZ9iJvuB1xXR0,动力,-1,
B7zneJI3pla8kQGD,动力,-1,
b87P24hn5iY0zWUZ,动力,-1,
b8JxgPovDzqKpIEL,动力,-1,
b9eD5x06qYvrNiI1,动力,-1,
B9JocMkPIuHdLxCQ,动力,-1,
b9qcJOVRfPEzUuM2,动力,-1,
Ba2VwQMKHtrxGzpm,动力,-1,
bA4DrFVNmt7O09v6,动力,-1,
Ba8IASwgMKQ5HzUJ,动力,-1,
BaEdk14fSL96ZTtN,动力,-1,
BaG7VWPc8mUQ4d53,动力,-1,
bagL1329tZij0Pme,动力,-1,
BaQFJU6Njo35PWzs,动力,-1,
Baw2jqT6CgDndXW1,动力,-1,
baWq0IFdrUTAvzLf,动力,-1,
BbjC5XQH4gaSZiYe,动力,-1,
BbjC5XQH4gaSZiYe,动力,-1,
BC5xyqD04oWeYRbl,动力,-1,
BcEzqdb6HlyGae17,动力,-1,
bcSrvXnfwh9G1sCt,动力,-1,
bcSrvXnfwh9G1sCt,动力,-1,
bcSrvXnfwh9G1sCt,动力,-1,
bcSrvXnfwh9G1sCt,动力,-1,
bCx8wV5SpZDlK3Py,动力,-1,
bd5fjPcwo037E9LO,动力,-1,
bDCzv1GTX6ZrWJwg,动力,-1,
bDgcrvlzWUGHK1o5,动力,-1,
bDNSy4zjGYL7X8wI,动力,-1,
BDnxjHWwYhqVz95R,动力,-1,
BDoeHPlCiNVXEvrg,动力,-1,
bdqIDluG5kZ8yB0E,动力,-1,
bDqpuTMz2oiR1kvS,动力,-1,
BDQtfKrop017dWn9,动力,-1,
BDQtfKrop017dWn9,动力,-1,
Bdw4SNHzOleoPqWj,动力,-1,
be4jkQtGmSErcF8l,动力,-1,
Be8g1L57jXQ0PRcn,动力,-1,
be8Q6gCmR1J3VUA5,动力,-1,
be8Q6gCmR1J3VUA5,动力,-1,
bEf1ZICFYTW97Lr6,动力,-1,
beH79mYF60rqQwKW,动力,-1,
bEKPlxQCA4pcwHNU,动力,-1,
bemz6FHr47lLEXqt,动力,-1,
BeRHFtUd2ohubZfk,动力,-1,
BeSIAUzoTWH9muYl,动力,-1,
BevXWnqDitsjJQhY,动力,-1,
Bf2kUCiYsx8zVuKZ,动力,-1,
Bf4M2t09kjDcFseH,动力,-1,
bF6ynxOStEuHv2ZM,动力,-1,
bFgySBoOCQJKcfj0,动力,-1,
bFmYWkywpgqZ5hVA,动力,-1,
BFObiKUfX40r7uka,动力,-1,
bFvPsLo1lcz0eKZX,动力,-1,
BfWd1cJDFQLNn3gG,动力,-1,
BG28piC6VumLfblg,动力,-1,
Bg6ZIXArRWYltMEO,动力,-1,
BGE1XAJ6iCZ9uclf,动力,-1,
BgJk730pyovPubIr,动力,-1,
BGOJbt2CEyDcp1ji,动力,-1,
